rule_id,compound_class,subclass,source_entity,target_entity,source_entity_id,target_entity_id,transformation_name,evidence_type,template_support_level,candidate_policy,propagation_policy,reaction_arity,reactant_entities,product_entities,anchor_reactant_index,network_anchor_role,resolved_network_anchor_count,anchor_resolution_stage,reaction_type,reaction_operator,formula_equation,reactant_form_ids,product_form_ids,fragment_evidence_contract,calculated_delta_mass,chemical_validation_status,product_resolution_status,derivation_id,delta_mass,direction,repeatable,max_repeat,required_context,evidence_ids,review_status,review_note
tr_1433fc1b7b300f,ginsenoside,,ginsenoside Re3,G-Rf,entity_6853db04e14ae862,entity_fc7578bb143494c5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_6853db04e14ae862"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_d9656570fb5502cc""]","[""form_3892af7899663cbb""]",{},-162.052823,valid,unique_reported_entity,derivation_08dbe2162d471d,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_acc6e934be5d2cae972b;chunk_b9378f3b91b1ce003c5a,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_87b2cf2a524e9f,ginsenoside,,Malonylginsenoside Rb1,Malonyl-ginsenosid e Rd isomer,entity_f18f801eee297e11,entity_f5a35bdebdc9fae4,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_f18f801eee297e11"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_f5a35bdebdc9fae4"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C57H94O26 -> C51H84O21,"[""form_a69e4e7523cce471""]","[""form_fe4c2564759a91a8""]",{},-162.052823,valid,unique_reported_entity,derivation_bda163d0806596,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_5841c168bd2ba0ca31fe;chunk_839826e4934886ac02b2;chunk_9f93d616b48dc6c4b28a;chunk_e36fff589d05b0bd4f96,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_91ccdcd10824eb,ginsenoside,,KG-R1,G-Rg1,entity_80c445e36e544b55,entity_11d5cf053633d1b5,loss of reported but component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_80c445e36e544b55"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_but_component,C46H76O15 -> C42H72O14,"[""form_73eca803b9372fbb""]","[""form_f8fd40e1318431a4""]",{},-68.026215,valid,unique_reported_entity,derivation_5c5f107c7ec71e,-68.026215,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0d456f17f965b1,ginsenoside,,Acetyl G-Rd,Acetyl G-Rg3,entity_e8b01c71e6588d19,entity_9937b8eeb9981bdd,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_e8b01c71e6588d19"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_9937b8eeb9981bdd"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C50H84O19 -> C44H74O14,"[""form_1bba0ae175205c6d""]","[""form_d9b81a85dbf20814""]",{},-162.052823,valid,unique_reported_entity,derivation_b9ada13c88dc65,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_3fbcfd2a032f66b908a5;chunk_61004029bc1f218b90c1,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_1457b5efeb0ab3,ginsenoside,,PG-Glc-Glc-Rha,Oxidated-protopan axatriol+Glc+Rha,entity_68b633a43095b361,entity_ee685836be12c16e,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_68b633a43095b361"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_ee685836be12c16e"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_178b7c208814c436""]","[""form_964f9b73ec20faf8""]",{},-162.052823,valid,unique_reported_entity,derivation_35b2e831b8d4c7,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_4dd89b5e4919fe11247e;chunk_558f277475b24d9fc2fa;chunk_631615057193b28c35a3;chunk_854dc94d845782282241;chunk_c1077fde30e2da8f2a3b;chunk_c978f98109b764eb4405,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_d7a456fa76555c,ginsenoside,,ginsenoside Re2,G-Rf,entity_2af02e68b59fb4dc,entity_fc7578bb143494c5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2af02e68b59fb4dc"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_1d86d569ecd7ff09""]","[""form_3892af7899663cbb""]",{},-162.052823,valid,unique_reported_entity,derivation_259d2bea9650d3,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_3be07d61de6906fe57fe;chunk_830bcd489bd464af970b;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_01f265a0eb5e74,ginsenoside,,NG-R2,G-Rh1,entity_dfd4ca17350dd52c,entity_785007943bc3cf09,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_dfd4ca17350dd52c"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_785007943bc3cf09"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C41H70O13 -> C36H62O9,"[""form_01ef2f55a0deb9f3""]","[""form_725ff54cb6e1c03e""]",{},-132.042259,valid,unique_reported_entity,derivation_1345f889a3400d,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_2b18eb1913f76a,ginsenoside,,G-Rb3,G-Rd,entity_38d79c2f72ee3833,entity_3c1dfb232de48c72,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_38d79c2f72ee3833"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_3c1dfb232de48c72"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C53H90O22 -> C48H82O18,"[""form_bc23e7afc30d5b9d""]","[""form_67c0aea2428db18b""]",{},-132.042259,valid,unique_reported_entity,derivation_4fcbd0d803f853,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_9b60af4e9f3c29,ginsenoside,,G-Ra2,Ginsenoside Rb3,entity_bbd09d34df0fc1f1,entity_51ddcb86ca8d9896,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_bbd09d34df0fc1f1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_51ddcb86ca8d9896"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C58H98O26 -> C53H90O22,"[""form_9e0989db1043a7f6""]","[""form_d296c75372b86da0""]",{},-132.042259,valid,unique_reported_entity,derivation_068a7e74f72f59,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_9c33c38e1ccdd4,ginsenoside,,NG-R1,NG-R2,entity_1ee60b1343a52861,entity_dfd4ca17350dd52c,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1ee60b1343a52861"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_dfd4ca17350dd52c"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C47H80O18 -> C41H70O13,"[""form_dc88233ef5b85141""]","[""form_01ef2f55a0deb9f3""]",{},-162.052823,valid,unique_reported_entity,derivation_107680a46d7641,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_350cbe9d67e78502c37e,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_797220dff9e988,ginsenoside,,Pseudoginsenoside Rc1,Acetyl G-Rg3,entity_3619e1049b80d09d,entity_9937b8eeb9981bdd,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_3619e1049b80d09d"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_9937b8eeb9981bdd"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C50H84O19 -> C44H74O14,"[""form_c693ebf974be9821""]","[""form_d9b81a85dbf20814""]",{},-162.052823,valid,unique_reported_entity,derivation_9405919da7c57a,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_61004029bc1f218b90c1;chunk_654d2a4219b13a49d8a1;chunk_8d91bddac5b66a96dcd3,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_cd72d3459e9a47,ginsenoside,,20-gluco-ginsenoside,G-Rf,entity_9427c164145f6329,entity_fc7578bb143494c5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_9427c164145f6329"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_ebb02692f6bece6f""]","[""form_3892af7899663cbb""]",{},-162.052823,valid,unique_reported_entity,derivation_1feefe967394c6,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_60b40d8af21c87,ginsenoside,,G-Ra1,G-Rb3,entity_0e0a32a9e1a4d4c1,entity_38d79c2f72ee3833,loss of reported ara(p) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_0e0a32a9e1a4d4c1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_38d79c2f72ee3833"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_p_component,C58H98O26 -> C53H90O22,"[""form_e60310999e8e4879""]","[""form_bc23e7afc30d5b9d""]",{},-132.042259,valid,unique_reported_entity,derivation_6de2a84738c49e,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_3b867ed59739d5a22268;chunk_784ca4f837c7a19c3aad;chunk_aca53f9764a6bda613c7;chunk_e67625aea59d74264f63,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_a36737d111fa27,ginsenoside,,PQ-R1,Ginsenoside Rb1,entity_792f5e28b491b856,entity_496674d5f8dd7a78,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_792f5e28b491b856"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_496674d5f8dd7a78"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C56H94O24 -> C54H92O23,"[""form_a98a86d8bcacca82""]","[""form_14296387449fa48c""]",{},-42.010565,valid,unique_reported_entity,derivation_df27eaf947b587,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_39550165b91703d596a2;chunk_784ca4f837c7a19c3aad;chunk_a1805dae0ab969b92d9b;chunk_b30b2c401321bfd9dbf3;chunk_c8e9107bce1afd08ab84,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_5d30033e0a2396,ginsenoside,,"malonyl-V1/V2-Glc-Glc-L5,L15,Y5,N5","malonyl-V1/V2-Glc-Glc-L5,L15",entity_57c26b60b8ac2fa1,entity_7bfa6e03fa892693,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_57c26b60b8ac2fa1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_7bfa6e03fa892693"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C51H82O21 -> C45H72O16,"[""form_cd25c78e6c3e5453""]","[""form_4adbe11762c0956a""]",{},-162.052823,valid,unique_reported_entity,derivation_be900cc1fbc42e,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_b32656b3e943df766f45;chunk_ce9624249d6cbae3a619,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_8a606622b8f03a,ginsenoside,,20-Gluco-ginsenosi de Rf,G-Rf,entity_cac1b3640c78d11c,entity_fc7578bb143494c5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_cac1b3640c78d11c"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_66da91efb8fdb792""]","[""form_3892af7899663cbb""]",{},-162.052823,valid,unique_reported_entity,derivation_11ea7b8f8c6712,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0fb1a4764a5ebd,ginsenoside,,20-Gluco-ginsenosi de Rf,ginsenoside Rf,entity_cac1b3640c78d11c,entity_aa500cbc70ff655a,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_cac1b3640c78d11c"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_aa500cbc70ff655a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_66da91efb8fdb792""]","[""form_27b1c936bea52cc8""]",{},-162.052823,valid,unique_reported_entity,derivation_007def62039da2,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_dc06f0c16463f3,ginsenoside,,KG-R1,G-Rf,entity_80c445e36e544b55,entity_fc7578bb143494c5,loss of reported but component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_80c445e36e544b55"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_but_component,C46H76O15 -> C42H72O14,"[""form_73eca803b9372fbb""]","[""form_3892af7899663cbb""]",{},-68.026215,valid,unique_reported_entity,derivation_82897f8897aaac,-68.026215,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_d7afe013412a7c,ginsenoside,,Rs2,pseudoginsenosid,entity_b01a4a2f9665cb89,entity_47dbc528370f3c1f,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_b01a4a2f9665cb89"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_47dbc528370f3c1f"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C55H92O23 -> C50H84O19,"[""form_d803829f4642916a""]","[""form_9848c2e2ea3acb86""]",{},-132.042259,valid,unique_reported_entity,derivation_513fc491e2e783,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_247145018cbb7b,ginsenoside,,ginsenoside Re1,ginsenoside Rf,entity_2ec6b6cd03228d6e,entity_aa500cbc70ff655a,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2ec6b6cd03228d6e"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_aa500cbc70ff655a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_ee6afa69e4cbce36""]","[""form_27b1c936bea52cc8""]",{},-162.052823,valid,unique_reported_entity,derivation_3590099784b99e,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_17559ab5861cab223c30;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_ce301891eaa5f1eecc48,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_aca6280f590803,ginsenoside,,Dehydrated-protop anaxatriol+3Glc+Xyl,PPT-C17-V1/V2-Glc-Glc-Xyl/Ara,entity_01cef50a93581451,entity_e3bdebdc7e7949b6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_01cef50a93581451"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e3bdebdc7e7949b6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C53H88O22 -> C47H78O17,"[""form_ae90b75f26f9abcd""]","[""form_639943c2d2c26a1a""]",{},-162.052823,valid,unique_reported_entity,derivation_75361edd2c37c2,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_2d345f4b12c50d054ab9;chunk_61d5b07d3c76866a378e;chunk_88e8e2b26c7dc04926aa;chunk_8d1f745d2917756178b6;chunk_ac99fe31e42f34b62171;chunk_c978f98109b764eb4405,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
